id,y
10266,53.6226788600373
10267,92.46161325440181
10268,32.931611814030994
10269,92.46161325440181
10270,26.48963176226406
10271,61.9721076938515
10272,53.6226788600373
10273,48.81661855162742
10274,92.46161325440181
10275,48.81661855162742
10276,3.772619919450122
10277,60.803694100723774
10278,10.853376361156416
10279,3.772619919450122
10280,48.81661855162742
10281,48.81661855162742
10282,59.55533448872309
10283,92.46161325440181
10284,73.27196400466427
10285,92.46161325440181
10286,53.6226788600373
10287,48.81661855162742
10288,4.912771438160932
10289,3.772619919450122
10290,46.15467651784916
10291,92.46161325440181
10292,61.9721076938515
10293,45.56560560715578
10294,92.46161325440181
10295,9.331705772168563
10296,48.81661855162742
10297,48.81661855162742
10298,92.46161325440181
10299,92.46161325440181
10300,8.191554253457754
10301,4.912771438160932
10302,92.46161325440181
10303,92.46161325440181
10304,92.46161325440181
10305,92.46161325440181
10306,92.46161325440181
10307,92.46161325440181
10308,26.8221464945437
10309,46.15467651784916
10310,92.46161325440181
10311,4.912771438160932
10312,91.29720893149344
10313,48.81661855162742
10314,49.51582491884787
10315,92.46161325440181
10316,92.46161325440181
10317,4.912771438160932
10318,92.46161325440181
10319,8.191554253457754
10320,4.912771438160932
10321,92.46161325440181
10322,53.6226788600373
10323,48.81661855162742
10324,53.6226788600373
10325,8.191554253457754
10326,48.81661855162742
10327,3.772619919450122
10328,60.803694100723774
10329,92.46161325440181
10330,3.772619919450122
10331,48.81661855162742
10332,29.37769151689396
10333,61.9721076938515
10334,46.15467651784916
10335,4.716283012840128
10336,10.853376361156416
10337,4.912771438160932
10338,31.628206802953574
10339,92.46161325440181
10340,73.27196400466427
10341,48.81661855162742
10342,92.46161325440181
10343,92.46161325440181
10344,92.46161325440181
10345,9.331705772168563
10346,56.09759985139819
10347,48.81661855162742
10348,92.46161325440181
10349,92.46161325440181
10350,92.46161325440181
10351,53.6226788600373
10352,52.26648079739194
10353,92.46161325440181
10354,92.46161325440181
10355,92.46161325440181
10356,3.772619919450122
10357,92.46161325440181
10358,3.772619919450122
10359,91.29720893149344
10360,92.46161325440181
10361,64.19872381572215
10362,4.716283012840128
10363,51.567274430171494
10364,8.191554253457754
10365,29.37769151689396
10366,26.8221464945437
10367,4.716283012840128
10368,56.09759985139819
10369,92.46161325440181
10370,4.912771438160932
10371,53.6226788600373
10372,8.191554253457754
10373,92.46161325440181
10374,46.15467651784916
10375,48.81661855162742
10376,26.8221464945437
10377,48.81661855162742
10378,48.81661855162742
10379,3.772619919450122
10380,91.29720893149344
10381,8.191554253457754
10382,92.46161325440181
10383,30.076897884114405
10384,92.46161325440181
10385,92.46161325440181
10386,53.6226788600373
10387,89.01597103974606
10388,11.993527879867225
10389,46.15467651784916
10390,92.46161325440181
10391,10.853376361156416
10392,4.912771438160932
10393,92.46161325440181
10394,92.46161325440181
10395,92.46161325440181
10396,53.6226788600373
10397,9.331705772168563
10398,60.803694100723774
10399,32.931611814030994
10400,60.803694100723774
10401,48.81661855162742
10402,91.29720893149344
10403,3.772619919450122
10404,45.56560560715578
10405,48.81661855162742
10406,60.803694100723774
10407,46.15467651784916
10408,53.6226788600373
10409,53.6226788600373
10410,3.772619919450122
10411,91.29720893149344
10412,4.912771438160932
10413,31.628206802953574
10414,4.912771438160932
10415,48.81661855162742
10416,3.772619919450122
10417,92.46161325440181
10418,26.8221464945437
10419,92.46161325440181
10420,11.993527879867225
10421,92.46161325440181
10422,92.46161325440181
10423,46.15467651784916
10424,53.6226788600373
10425,3.772619919450122
10426,3.772619919450122
10427,91.29720893149344
10428,60.803694100723774
10429,53.6226788600373
10430,48.81661855162742
10431,56.09759985139819
10432,4.912771438160932
10433,92.46161325440181
10434,4.912771438160932
10435,92.46161325440181
10436,56.09759985139819
10437,3.772619919450122
10438,91.29720893149344
10439,48.81661855162742
10440,3.772619919450122
10441,48.81661855162742
10442,91.29720893149344
10443,46.15467651784916
10444,53.6226788600373
10445,3.772619919450122
10446,46.15467651784916
10447,4.912771438160932
10448,61.9721076938515
10449,92.46161325440181
10450,8.191554253457754
10451,46.15467651784916
10452,26.48963176226406
10453,4.912771438160932
10454,3.772619919450122
10455,48.81661855162742
10456,46.15467651784916
10457,53.6226788600373
10458,92.46161325440181
10459,26.8221464945437
10460,8.191554253457754
10461,48.81661855162742
10462,92.46161325440181
10463,92.46161325440181
10464,92.46161325440181
10465,92.46161325440181
10466,92.46161325440181
10467,92.46161325440181
10468,4.912771438160932
10469,46.15467651784916
10470,4.912771438160932
10471,92.46161325440181
10472,46.15467651784916
10473,3.772619919450122
10474,9.331705772168563
10475,53.6226788600373
10476,92.46161325440181
10477,56.09759985139819
10478,48.81661855162742
10479,26.8221464945437
10480,4.912771438160932
10481,3.772619919450122
10482,53.6226788600373
10483,92.46161325440181
10484,60.803694100723774
10485,8.191554253457754
10486,48.81661855162742
10487,32.197163302559474
10488,3.772619919450122
10489,26.48963176226406
10490,4.912771438160932
10491,46.15467651784916
10492,46.15467651784916
10493,92.46161325440181
10494,48.81661855162742
10495,38.61703454843667
10496,3.772619919450122
10497,48.81661855162742
10498,8.191554253457754
10499,92.46161325440181
10500,92.46161325440181
10501,92.46161325440181
10502,46.15467651784916
10503,60.803694100723774
10504,10.853376361156416
10505,92.46161325440181
10506,53.6226788600373
10507,92.46161325440181
10508,3.772619919450122
10509,4.912771438160932
10510,60.803694100723774
10511,92.46161325440181
10512,92.46161325440181
10513,60.803694100723774
10514,92.46161325440181
10515,52.26648079739194
10516,3.772619919450122
10517,3.772619919450122
10518,10.853376361156416
10519,26.8221464945437
10520,92.46161325440181
10521,92.46161325440181
10522,3.772619919450122
10523,92.46161325440181
10524,46.15467651784916
10525,92.46161325440181
10526,92.46161325440181
10527,92.46161325440181
10528,10.853376361156416
10529,48.81661855162742
10530,46.15467651784916
10531,4.912771438160932
10532,60.803694100723774
10533,29.37769151689396
10534,30.929000435733126
10535,92.46161325440181
10536,92.46161325440181
10537,92.46161325440181
10538,46.15467651784916
10539,4.912771438160932
10540,48.81661855162742
10541,3.772619919450122
10542,52.923472492816856
10543,92.46161325440181
10544,3.772619919450122
10545,92.46161325440181
10546,92.46161325440181
10547,92.46161325440181
10548,4.912771438160932
10549,92.46161325440181
10550,92.46161325440181
10551,10.853376361156416
10552,3.772619919450122
10553,10.853376361156416
10554,92.46161325440181
10555,92.46161325440181
10556,92.46161325440181
10557,26.8221464945437
10558,92.46161325440181
10559,92.46161325440181
10560,8.191554253457754
10561,92.46161325440181
10562,92.46161325440181
10563,3.772619919450122
10564,92.46161325440181
10565,92.46161325440181
10566,4.912771438160932
10567,48.81661855162742
10568,92.46161325440181
10569,92.46161325440181
10570,92.46161325440181
10571,92.46161325440181
10572,92.46161325440181
10573,46.15467651784916
10574,48.81661855162742
10575,10.853376361156416
10576,92.46161325440181
10577,53.6226788600373
10578,4.716283012840128
10579,89.01597103974606
10580,48.81661855162742
10581,89.01597103974606
10582,92.46161325440181
10583,4.912771438160932
10584,26.48963176226406
10585,92.46161325440181
10586,92.46161325440181
10587,92.46161325440181
10588,92.46161325440181
10589,91.29720893149344
10590,4.716283012840128
10591,48.81661855162742
10592,91.29720893149344
10593,64.19872381572215
10594,3.772619919450122
10595,92.46161325440181
10596,92.46161325440181
10597,92.46161325440181
10598,4.912771438160932
10599,46.15467651784916
10600,26.48963176226406
10601,90.48643547075636
10602,60.803694100723774
10603,48.81661855162742
10604,92.46161325440181
10605,28.942411912988774
10606,48.81661855162742
10607,53.6226788600373
10608,92.46161325440181
10609,92.46161325440181
10610,60.803694100723774
10611,48.81661855162742
10612,48.81661855162742
10613,26.8221464945437
10614,92.46161325440181
10615,92.46161325440181
10616,4.912771438160932
10617,29.572802373087775
10618,53.6226788600373
10619,3.772619919450122
10620,26.48963176226406
10621,10.853376361156416
10622,60.803694100723774
10623,4.912771438160932
10624,92.46161325440181
10625,4.912771438160932
10626,10.853376361156416
10627,3.772619919450122
10628,92.46161325440181
10629,92.46161325440181
10630,3.772619919450122
10631,48.81661855162742
10632,92.46161325440181
10633,26.8221464945437
10634,48.81661855162742
10635,48.81661855162742
10636,3.772619919450122
10637,4.716283012840128
10638,26.8221464945437
10639,91.29720893149344
10640,92.46161325440181
10641,4.912771438160932
10642,4.912771438160932
10643,3.772619919450122
10644,92.46161325440181
10645,31.628206802953574
10646,92.46161325440181
10647,3.772619919450122
10648,46.15467651784916
10649,92.46161325440181
10650,92.46161325440181
10651,44.38662999907822
10652,3.772619919450122
10653,60.803694100723774
10654,3.772619919450122
10655,46.15467651784916
10656,11.993527879867225
10657,3.772619919450122
10658,92.46161325440181
10659,8.191554253457754
10660,92.46161325440181
10661,92.46161325440181
10662,49.51582491884787
10663,8.191554253457754
10664,92.46161325440181
10665,92.46161325440181
10666,8.191554253457754
10667,8.191554253457754
10668,92.46161325440181
10669,92.46161325440181
10670,26.48963176226406
10671,3.772619919450122
10672,11.993527879867225
10673,92.46161325440181
10674,48.81661855162742
10675,92.46161325440181
10676,92.46161325440181
10677,3.772619919450122
10678,46.15467651784916
10679,92.46161325440181
10680,53.6226788600373
10681,52.923472492816856
10682,92.46161325440181
10683,92.46161325440181
10684,32.931611814030994
10685,52.26648079739194
10686,8.191554253457754
10687,3.772619919450122
10688,3.772619919450122
10689,92.46161325440181
10690,3.772619919450122
10691,92.46161325440181
10692,92.46161325440181
10693,10.853376361156416
10694,34.18375182530384
10695,92.46161325440181
10696,52.26648079739194
10697,34.50052201256654
10698,10.853376361156416
10699,4.912771438160932
10700,11.993527879867225
10701,31.628206802953574
10702,56.09759985139819
10703,92.46161325440181
10704,35.12356512901737
10705,60.803694100723774
10706,92.46161325440181
10707,53.6226788600373
10708,8.191554253457754
10709,91.29720893149344
10710,3.772619919450122
10711,48.81661855162742
10712,26.48963176226406
10713,48.81661855162742
10714,92.46161325440181
10715,53.6226788600373
10716,53.6226788600373
10717,26.8221464945437
10718,92.46161325440181
10719,92.46161325440181
10720,92.46161325440181
10721,91.29720893149344
10722,53.6226788600373
10723,92.46161325440181
10724,92.46161325440181
10725,46.15467651784916
10726,31.628206802953574
10727,60.803694100723774
10728,46.15467651784916
10729,92.46161325440181
10730,26.48963176226406
10731,48.81661855162742
10732,26.8221464945437
10733,92.46161325440181
10734,8.191554253457754
10735,48.81661855162742
10736,53.6226788600373
10737,53.6226788600373
10738,4.912771438160932
10739,49.51582491884787
10740,92.46161325440181
10741,9.331705772168563
10742,92.46161325440181
10743,53.6226788600373
10744,92.46161325440181
10745,8.191554253457754
10746,9.331705772168563
10747,92.46161325440181
10748,89.01597103974606
10749,26.48963176226406
10750,9.331705772168563
10751,92.46161325440181
10752,92.46161325440181
10753,89.01597103974606
10754,48.81661855162742
10755,48.81661855162742
10756,26.48963176226406
10757,92.46161325440181
10758,92.46161325440181
10759,26.8221464945437
10760,48.81661855162742
10761,48.81661855162742
10762,92.46161325440181
10763,11.993527879867225
10764,92.46161325440181
10765,48.81661855162742
10766,46.15467651784916
10767,60.803694100723774
10768,48.81661855162742
10769,3.772619919450122
10770,26.48963176226406
10771,92.46161325440181
10772,3.772619919450122
10773,26.48963176226406
10774,60.803694100723774
10775,53.6226788600373
10776,26.48963176226406
10777,92.46161325440181
10778,4.912771438160932
10779,3.772619919450122
10780,92.46161325440181
10781,53.6226788600373
10782,9.331705772168563
10783,8.191554253457754
10784,3.772619919450122
10785,92.46161325440181
10786,92.46161325440181
10787,30.929000435733126
10788,92.46161325440181
10789,53.6226788600373
10790,59.55533448872309
10791,11.993527879867225
10792,3.772619919450122
10793,92.46161325440181
10794,4.912771438160932
10795,61.9721076938515
10796,3.772619919450122
10797,92.46161325440181
10798,48.81661855162742
10799,92.46161325440181
10800,92.46161325440181
10801,56.09759985139819
10802,3.772619919450122
10803,92.46161325440181
10804,92.46161325440181
10805,51.63609033729295
10806,46.15467651784916
10807,92.46161325440181
10808,92.46161325440181
10809,48.81661855162742
10810,34.50052201256654
10811,92.46161325440181
10812,10.853376361156416
10813,91.29720893149344
10814,3.772619919450122
10815,4.716283012840128
10816,31.628206802953574
10817,92.46161325440181
10818,53.6226788600373
10819,48.81661855162742
10820,3.772619919450122
10821,92.46161325440181
10822,26.8221464945437
10823,29.37769151689396
10824,48.81661855162742
10825,3.772619919450122
10826,92.46161325440181
10827,91.29720893149344
10828,10.853376361156416
10829,92.46161325440181
10830,91.29720893149344
10831,48.81661855162742
10832,56.09759985139819
10833,46.15467651784916
10834,51.63609033729295
10835,92.46161325440181
10836,92.46161325440181
10837,92.46161325440181
10838,53.6226788600373
10839,29.572802373087775
10840,48.81661855162742
10841,48.81661855162742
10842,11.993527879867225
10843,92.46161325440181
10844,92.46161325440181
10845,92.46161325440181
10846,46.15467651784916
10847,4.912771438160932
10848,8.191554253457754
10849,92.46161325440181
10850,8.191554253457754
10851,92.46161325440181
10852,8.191554253457754
10853,53.6226788600373
10854,46.15467651784916
10855,11.993527879867225
10856,31.628206802953574
10857,46.15467651784916
10858,92.46161325440181
10859,4.716283012840128
10860,26.48963176226406
10861,72.1929561404131
10862,64.19872381572215
10863,4.912771438160932
10864,9.331705772168563
10865,60.803694100723774
10866,46.15467651784916
10867,92.46161325440181
10868,8.191554253457754
10869,10.853376361156416
10870,92.46161325440181
10871,48.81661855162742
10872,53.6226788600373
10873,48.81661855162742
10874,59.55533448872309
10875,8.191554253457754
10876,32.931611814030994
10877,92.46161325440181
10878,3.772619919450122
10879,3.772619919450122
10880,92.46161325440181
10881,4.912771438160932
10882,26.48963176226406
10883,9.331705772168563
10884,92.46161325440181
10885,3.772619919450122
10886,92.46161325440181
10887,26.48963176226406
10888,92.46161325440181
10889,48.81661855162742
10890,10.853376361156416
10891,48.81661855162742
10892,48.81661855162742
10893,92.46161325440181
10894,53.6226788600373
10895,4.912771438160932
10896,92.46161325440181
10897,46.15467651784916
10898,52.26648079739194
10899,60.803694100723774
10900,92.46161325440181
10901,92.46161325440181
10902,4.716283012840128
10903,46.15467651784916
10904,92.46161325440181
10905,48.81661855162742
10906,92.46161325440181
10907,51.567274430171494
10908,48.81661855162742
10909,4.912771438160932
10910,92.46161325440181
10911,4.912771438160932
10912,4.912771438160932
10913,3.772619919450122
10914,3.772619919450122
10915,53.6226788600373
10916,92.46161325440181
10917,48.81661855162742
10918,92.46161325440181
10919,92.46161325440181
10920,92.46161325440181
10921,92.46161325440181
10922,8.191554253457754
10923,92.46161325440181
10924,92.46161325440181
10925,92.46161325440181
10926,92.46161325440181
10927,60.803694100723774
10928,92.46161325440181
10929,53.6226788600373
10930,92.46161325440181
10931,53.6226788600373
10932,3.772619919450122
10933,92.46161325440181
10934,26.48963176226406
10935,46.15467651784916
10936,11.993527879867225
10937,91.29720893149344
10938,8.191554253457754
10939,10.853376361156416
10940,48.81661855162742
10941,3.772619919450122
10942,60.803694100723774
10943,92.46161325440181
10944,26.8221464945437
10945,35.42001447528871
10946,4.912771438160932
10947,92.46161325440181
10948,92.46161325440181
10949,92.46161325440181
10950,46.15467651784916
10951,48.81661855162742
10952,53.6226788600373
10953,92.46161325440181
10954,60.803694100723774
10955,53.6226788600373
10956,3.772619919450122
10957,4.912771438160932
10958,53.6226788600373
10959,92.46161325440181
10960,48.81661855162742
10961,92.46161325440181
10962,92.46161325440181
10963,92.46161325440181
10964,72.1929561404131
10965,3.772619919450122
10966,26.48963176226406
10967,53.6226788600373
10968,46.15467651784916
10969,35.12356512901737
10970,92.46161325440181
10971,92.46161325440181
10972,60.803694100723774
10973,26.48963176226406
10974,3.772619919450122
10975,92.46161325440181
10976,48.81661855162742
10977,8.191554253457754
10978,92.46161325440181
10979,92.46161325440181
10980,92.46161325440181
10981,92.46161325440181
10982,3.772619919450122
10983,92.46161325440181
10984,48.81661855162742
10985,48.81661855162742
10986,61.9721076938515
10987,92.46161325440181
10988,92.46161325440181
10989,48.81661855162742
10990,3.772619919450122
10991,9.331705772168563
10992,3.772619919450122
10993,92.46161325440181
10994,34.18375182530384
10995,4.716283012840128
10996,91.29720893149344
10997,92.46161325440181
10998,3.772619919450122
10999,91.29720893149344
11000,92.46161325440181
11001,46.15467651784916
11002,3.772619919450122
11003,48.81661855162742
11004,92.46161325440181
11005,92.46161325440181
11006,31.628206802953574
11007,30.929000435733126
11008,92.46161325440181
11009,92.46161325440181
11010,3.772619919450122
11011,92.46161325440181
11012,3.772619919450122
11013,3.772619919450122
11014,60.803694100723774
11015,53.6226788600373
11016,92.46161325440181
11017,48.81661855162742
11018,92.46161325440181
11019,9.331705772168563
11020,53.6226788600373
11021,3.772619919450122
11022,46.15467651784916
11023,92.46161325440181
11024,3.772619919450122
11025,92.46161325440181
11026,48.81661855162742
11027,48.81661855162742
11028,92.46161325440181
11029,92.46161325440181
11030,3.772619919450122
11031,4.912771438160932
11032,92.46161325440181
11033,26.48963176226406
11034,4.716283012840128
11035,48.81661855162742
11036,10.853376361156416
11037,10.853376361156416
11038,53.6226788600373
11039,48.81661855162742
11040,92.46161325440181
11041,92.46161325440181
11042,46.15467651784916
11043,46.15467651784916
11044,53.6226788600373
11045,90.48643547075636
11046,92.46161325440181
11047,31.628206802953574
11048,46.15467651784916
11049,92.46161325440181
11050,46.15467651784916
11051,92.46161325440181
11052,26.48963176226406
11053,92.46161325440181
11054,3.772619919450122
11055,61.9721076938515
11056,91.29720893149344
11057,46.15467651784916
11058,8.191554253457754
11059,91.29720893149344
11060,8.191554253457754
11061,31.628206802953574
11062,72.1929561404131
11063,53.6226788600373
11064,38.61703454843667
11065,46.15467651784916
11066,92.46161325440181
11067,92.46161325440181
11068,48.81661855162742
11069,91.29720893149344
11070,3.772619919450122
11071,60.803694100723774
11072,3.772619919450122
11073,48.81661855162742
11074,92.46161325440181
11075,92.46161325440181
11076,92.46161325440181
11077,92.46161325440181
11078,89.01597103974606
11079,92.46161325440181
11080,92.46161325440181
11081,48.81661855162742
11082,26.48963176226406
11083,92.46161325440181
11084,92.46161325440181
11085,92.46161325440181
11086,53.6226788600373
11087,92.46161325440181
11088,92.46161325440181
11089,92.46161325440181
11090,46.15467651784916
11091,92.46161325440181
11092,91.29720893149344
11093,4.912771438160932
11094,92.46161325440181
11095,56.09759985139819
11096,92.46161325440181
11097,3.772619919450122
11098,3.772619919450122
11099,46.15467651784916
11100,92.46161325440181
11101,48.81661855162742
11102,72.1929561404131
11103,91.29720893149344
11104,92.46161325440181
11105,48.81661855162742
11106,60.803694100723774
11107,92.46161325440181
11108,26.48963176226406
11109,3.772619919450122
11110,92.46161325440181
11111,3.772619919450122
11112,89.01597103974606
11113,26.8221464945437
11114,92.46161325440181
11115,4.912771438160932
11116,60.803694100723774
11117,4.912771438160932
11118,26.48963176226406
11119,48.81661855162742
11120,34.50052201256654
11121,3.772619919450122
11122,92.46161325440181
11123,29.37769151689396
11124,56.09759985139819
11125,4.912771438160932
11126,33.48454545808339
11127,4.912771438160932
11128,4.912771438160932
11129,3.772619919450122
11130,48.81661855162742
11131,60.803694100723774
11132,92.46161325440181
11133,48.81661855162742
11134,3.772619919450122
11135,4.912771438160932
11136,48.81661855162742
11137,3.772619919450122
11138,9.331705772168563
11139,48.81661855162742
11140,3.772619919450122
11141,53.6226788600373
11142,45.56560560715578
11143,27.521352861764143
11144,3.772619919450122
11145,8.191554253457754
11146,11.993527879867225
11147,92.46161325440181
11148,26.8221464945437
11149,4.912771438160932
11150,53.6226788600373
11151,3.772619919450122
11152,92.46161325440181
11153,53.6226788600373
11154,56.09759985139819
11155,8.191554253457754
11156,53.6226788600373
11157,92.46161325440181
11158,92.46161325440181
11159,26.48963176226406
11160,46.15467651784916
11161,29.572802373087775
11162,92.46161325440181
11163,46.15467651784916
11164,92.46161325440181
11165,92.46161325440181
11166,3.772619919450122
11167,3.772619919450122
11168,48.81661855162742
11169,46.15467651784916
11170,4.912771438160932
11171,3.772619919450122
11172,92.46161325440181
11173,92.46161325440181
11174,26.48963176226406
11175,92.46161325440181
11176,92.46161325440181
11177,46.15467651784916
11178,92.46161325440181
11179,4.912771438160932
11180,92.46161325440181
11181,92.46161325440181
11182,72.1929561404131
11183,3.772619919450122
11184,37.39674372062899
11185,92.46161325440181
11186,92.46161325440181
11187,4.912771438160932
11188,3.772619919450122
11189,10.853376361156416
11190,92.46161325440181
11191,10.853376361156416
11192,92.46161325440181
11193,3.772619919450122
11194,92.46161325440181
11195,26.8221464945437
11196,92.46161325440181
11197,92.46161325440181
11198,92.46161325440181
11199,92.46161325440181
11200,10.853376361156416
11201,91.29720893149344
11202,92.46161325440181
11203,26.48963176226406
11204,34.18375182530384
11205,4.912771438160932
11206,3.772619919450122
11207,3.772619919450122
11208,92.46161325440181
11209,48.81661855162742
11210,53.6226788600373
11211,53.6226788600373
11212,8.191554253457754
11213,3.772619919450122
11214,48.81661855162742
11215,53.6226788600373
11216,72.1929561404131
11217,92.46161325440181
11218,10.853376361156416
11219,3.772619919450122
11220,92.46161325440181
11221,48.81661855162742
11222,4.912771438160932
11223,53.6226788600373
11224,92.46161325440181
11225,48.81661855162742
11226,48.81661855162742
11227,3.772619919450122
11228,48.81661855162742
11229,4.912771438160932
11230,4.716283012840128
11231,45.56560560715578
11232,48.81661855162742
11233,4.912771438160932
11234,92.46161325440181
11235,53.6226788600373
11236,92.46161325440181
11237,48.81661855162742
11238,26.48963176226406
11239,3.772619919450122
11240,92.46161325440181
11241,4.912771438160932
11242,4.912771438160932
11243,3.772619919450122
11244,4.912771438160932
11245,92.46161325440181
11246,48.81661855162742
11247,11.993527879867225
11248,53.6226788600373
11249,92.46161325440181
11250,3.772619919450122
11251,92.46161325440181
11252,53.6226788600373
11253,60.803694100723774
11254,48.81661855162742
11255,61.9721076938515
11256,89.01597103974606
11257,92.46161325440181
11258,48.81661855162742
11259,48.81661855162742
11260,9.331705772168563
11261,49.51582491884787
11262,53.6226788600373
11263,64.19872381572215
11264,48.81661855162742
11265,46.15467651784916
11266,92.46161325440181
11267,3.772619919450122
11268,92.46161325440181
11269,60.803694100723774
11270,92.46161325440181
11271,48.81661855162742
11272,4.912771438160932
